"gene","logFC","log.p.value","log.FDR","std.logFC","cellType.target","rank_marker","anno_logFC"
"ETNPPL",1.47619020058877,-20093.7049235659,-20085.3639307043,3.01870137852342,"Human_Astro_2 FGFR3",8," std logFC = 3.019"
"FGFR3",0.905500656618148,-19394.9674148501,-19386.7442050241,2.95365253989434,"Human_Astro_2 FGFR3",9," std logFC = 2.954"
"EFEMP1",1.24506736878696,-19059.2073479167,-19051.0894986064,2.9222385409846,"Human_Astro_2 FGFR3",10," std logFC = 2.922"
"F11-AS1",0.946282492419038,-18694.6158739876,-18686.593334857,2.88800410924846,"Human_Astro_2 FGFR3",11," std logFC = 2.888"
"SLC25A18",1.21996112165227,-18036.2286875292,-18028.2931597757,2.8258369029151,"Human_Astro_2 FGFR3",12," std logFC = 2.826"
"SLC14A1",1.37137218326985,-18002.9054568349,-17995.0499717891,2.8226779660892,"Human_Astro_2 FGFR3",13," std logFC = 2.823"
"ALDH1L1",1.26500422724059,-16844.055257923,-16836.2738808493,2.71200866466549,"Human_Astro_2 FGFR3",14," std logFC = 2.712"
"PAMR1",1.12866382982165,-16739.6646677984,-16731.9522835962,2.70195686306083,"Human_Astro_2 FGFR3",15," std logFC = 2.702"
"YAP1",1.07967141490984,-15770.4040518682,-15762.7562061872,2.60790267379474,"Human_Astro_2 FGFR3",16," std logFC = 2.608"
"BMPR1B",1.4101322410437,-15449.8663193426,-15442.2790982833,2.57649141706244,"Human_Astro_2 FGFR3",17," std logFC = 2.576"
"AC027117",1.19301638448524,-15278.6783583869,-15271.1482957415,2.55964875389127,"Human_Astro_2 FGFR3",18," std logFC = 2.56"
"GNA14",1.302901585133,-15109.0202914465,-15101.5442960223,2.54290909804701,"Human_Astro_2 FGFR3",19," std logFC = 2.543"
"NHSL1",1.34010745797851,-15094.6831689015,-15087.2584667717,2.54149229215858,"Human_Astro_2 FGFR3",20," std logFC = 2.541"
"FAM189A2",1.2040619694826,-14695.0067385785,-14687.6308266129,2.50185369283764,"Human_Astro_2 FGFR3",21," std logFC = 2.502"
"AC091826",1.27852423502205,-14571.3530886415,-14564.0236966916,2.4895330272495,"Human_Astro_2 FGFR3",22," std logFC = 2.49"
"EMX2OS",0.909908229811627,-14406.6374435095,-14399.3525033221,2.47307767108969,"Human_Astro_2 FGFR3",23," std logFC = 2.473"
"LINC00299",0.963698721631702,-14261.4225505702,-14254.1801699972,2.45852853119573,"Human_Astro_2 FGFR3",24," std logFC = 2.459"
"AC099792",0.992204818961128,-14033.0460304882,-14025.8444719097,2.43556575712605,"Human_Astro_2 FGFR3",25," std logFC = 2.436"
"SLC7A11",1.31080495154877,-13944.6100363176,-13937.4476984523,2.4266462804049,"Human_Astro_2 FGFR3",26," std logFC = 2.427"
"LINC00499",0.901106165549143,-13897.1253194409,-13890.0007219036,2.42185063488778,"Human_Astro_2 FGFR3",27," std logFC = 2.422"
"STON2",1.28722392359003,-13565.604788645,-13558.5165587518,2.38824105325975,"Human_Astro_2 FGFR3",28," std logFC = 2.388"
"CD38",0.816704810098463,-13428.1258337396,-13421.0726951663,2.37423592600143,"Human_Astro_2 FGFR3",29," std logFC = 2.374"
"TPD52L1",1.31274289799184,-13323.0757625641,-13316.0565255425,2.36350691404534,"Human_Astro_2 FGFR3",30," std logFC = 2.364"
"RFX4",1.3221381837679,-13211.7804402816,-13204.7939930828,2.3521136501037,"Human_Astro_2 FGFR3",31," std logFC = 2.352"
"HIF3A",1.36539929546279,-13099.5804516609,-13092.6257531604,2.34059980891367,"Human_Astro_2 FGFR3",32," std logFC = 2.341"
"CDC14A",1.06514035236826,-13063.8956409558,-13056.971714114,2.33693190861526,"Human_Astro_2 FGFR3",33," std logFC = 2.337"
"PHF21B",1.087398025477,-12913.6955204944,-12906.8014466157,2.3214613967792,"Human_Astro_2 FGFR3",34," std logFC = 2.321"
"ARHGEF26",1.17901976061708,-12867.090731893,-12860.2256455512,2.31665048404492,"Human_Astro_2 FGFR3",35," std logFC = 2.317"
"CABLES1",1.30203218127773,-12752.2069047167,-12745.3699892519,2.3047693804363,"Human_Astro_2 FGFR3",36," std logFC = 2.305"
"AL160272",0.810471134218575,-12604.876709675,-12598.0671931844,2.28948640460497,"Human_Astro_2 FGFR3",37," std logFC = 2.289"
"EYA1",1.04548937406266,-12563.617117342,-12556.8342690984,2.28519695330878,"Human_Astro_2 FGFR3",38," std logFC = 2.285"
"LINC01748",1.13799337298078,-12436.6869752099,-12429.9301024527,2.27197454141023,"Human_Astro_2 FGFR3",39," std logFC = 2.272"
"ID4",0.829693732533379,-12214.1134248008,-12207.3818698516,2.2486905594101,"Human_Astro_2 FGFR3",40," std logFC = 2.249"
"LINC00982",0.595892312842345,-12136.2595967948,-12129.5527344582,2.24051583759743,"Human_Astro_2 FGFR3",41," std logFC = 2.241"
"GLIS3",1.36156652890795,-12118.2429534607,-12111.5601886757,2.23862180310693,"Human_Astro_2 FGFR3",42," std logFC = 2.239"
"STOX1",0.991968769368805,-12052.6856599356,-12046.026425648,2.23172270073461,"Human_Astro_2 FGFR3",43," std logFC = 2.232"
"ATP1A2",1.29606872696994,-11930.7688973947,-11924.1326526253,2.21886181182389,"Human_Astro_2 FGFR3",44," std logFC = 2.219"
"CGNL1",0.823481851163507,-11739.3049049564,-11732.6911330429,2.19858235120801,"Human_Astro_2 FGFR3",45," std logFC = 2.199"
"ACSS3",1.07178327169848,-11660.0470519837,-11653.4552589769,2.19015754002945,"Human_Astro_2 FGFR3",46," std logFC = 2.19"
"AL445426",0.757692573908148,-11445.1416022604,-11438.5713154588,2.16722318388462,"Human_Astro_2 FGFR3",47," std logFC = 2.167"
"ATP13A4",1.2084659367343,-10929.0752789938,-10922.5260456014,2.1115832209146,"Human_Astro_2 FGFR3",48," std logFC = 2.112"
"FAM198B-AS1",0.689078743595585,-10923.1735964702,-10916.6449823651,2.11094211072009,"Human_Astro_2 FGFR3",49," std logFC = 2.111"
"ACOT11",1.05382683890363,-10608.8869088889,-10602.378497491,2.07663561822643,"Human_Astro_2 FGFR3",50," std logFC = 2.077"
"ADGRA3",1.13266517280789,-10551.4113644981,-10544.9227557275,2.07032598060505,"Human_Astro_2 FGFR3",51," std logFC = 2.07"
"ADAMTS17",1.19609002620682,-10512.8196083504,-10506.3504176657,2.06608303649878,"Human_Astro_2 FGFR3",52," std logFC = 2.066"
"GLI2",0.68121296208329,-10472.1903485488,-10465.740206059,2.06161051502904,"Human_Astro_2 FGFR3",53," std logFC = 2.062"
"CA12",0.688820272009167,-10426.8780088091,-10420.4465584524,2.05661569146507,"Human_Astro_2 FGFR3",54," std logFC = 2.057"
"NPL",1.11299039538796,-10351.6642481638,-10345.2511469458,2.04830886622177,"Human_Astro_2 FGFR3",55," std logFC = 2.048"
"ACSS1",1.02876168180709,-10340.1144903422,-10333.7194076297,2.04703150193106,"Human_Astro_2 FGFR3",56," std logFC = 2.047"
"PDGFRB",0.705545758773793,-10312.8107394609,-10306.4333563254,2.0440099067089,"Human_Astro_2 FGFR3",57," std logFC = 2.044"
"AQP4",1.15452032857595,-10011.9310606175,-10005.5710692248,2.01053303033367,"Human_Astro_2 FGFR3",58," std logFC = 2.011"
"SHROOM3",0.956369501028571,-9994.36011312326,-9988.01721616386,2.00856763034346,"Human_Astro_2 FGFR3",59," std logFC = 2.009"
"EYA2",0.908017658548476,-9798.60033404956,-9792.27424420847,1.98659086113852,"Human_Astro_2 FGFR3",60," std logFC = 1.987"
"ACACB",1.19878183529496,-9785.03532483685,-9778.72576429772,1.98506248161085,"Human_Astro_2 FGFR3",61," std logFC = 1.985"
"GJA1",0.9517790993747,-9744.30434273177,-9738.01104271351,1.98046892849339,"Human_Astro_2 FGFR3",62," std logFC = 1.98"
"RGMA",0.674175558996133,-9666.54120766326,-9660.26390798634,1.97168063910328,"Human_Astro_2 FGFR3",63," std logFC = 1.972"
"RORB",1.01822299670623,-9510.32550749392,-9504.06395617397,1.95395219152859,"Human_Astro_2 FGFR3",64," std logFC = 1.954"
"AC002429",1.10474594462791,-9483.31971246402,-9477.07366533061,1.95087721053416,"Human_Astro_2 FGFR3",65," std logFC = 1.951"
"GPAM",0.793874508463544,-9397.5818062549,-9391.35102659362,1.9410945567313,"Human_Astro_2 FGFR3",66," std logFC = 1.941"
"EDNRB",0.639628103025761,-9386.12287950015,-9379.90713771624,1.93978475129843,"Human_Astro_2 FGFR3",67," std logFC = 1.94"
"SDC4",0.713507717588421,-9372.62477286353,-9366.4238461654,1.93824114371855,"Human_Astro_2 FGFR3",68," std logFC = 1.938"
"ADGRV1",1.27461862143759,-9315.54323633266,-9309.35690843395,1.93170485583759,"Human_Astro_2 FGFR3",69," std logFC = 1.932"
"GRAMD1C",1.00760578902192,-9220.36518151712,-9214.19324235586,1.92077497010617,"Human_Astro_2 FGFR3",70," std logFC = 1.921"
"GRAMD2B",1.20441881013997,-9175.25922250562,-9169.10146797935,1.91558135788614,"Human_Astro_2 FGFR3",71," std logFC = 1.916"
"MAPK4",1.11667006882961,-9133.44490580899,-9127.3011375247,1.91075872503128,"Human_Astro_2 FGFR3",72," std logFC = 1.911"
"FGF2",0.910001402019612,-9073.03869751342,-9066.90872255126,1.90377803593736,"Human_Astro_2 FGFR3",73," std logFC = 1.904"
"GNA14-AS1",0.617922462692677,-9042.6621222718,-9036.54575296169,1.90026144200513,"Human_Astro_2 FGFR3",74," std logFC = 1.9"
"CA8",0.939897766653506,-8894.16498567494,-8888.06203938516,1.8830097449627,"Human_Astro_2 FGFR3",75," std logFC = 1.883"
"OSBPL11",1.01627163779686,-8800.38165553971,-8794.29195447669,1.87206159402299,"Human_Astro_2 FGFR3",76," std logFC = 1.872"
"LINC02060",0.726254603309938,-8620.55720607057,-8614.48057708912,1.85095143526656,"Human_Astro_2 FGFR3",77," std logFC = 1.851"
"AHNAK",0.84786949574026,-8605.94525298176,-8599.88152740514,1.84922916522537,"Human_Astro_2 FGFR3",78," std logFC = 1.849"
"STK33",0.938425813465606,-8558.23149993699,-8552.18051338615,1.84359790942067,"Human_Astro_2 FGFR3",79," std logFC = 1.844"
"LAMA1",0.646555983477481,-8555.47876575253,-8549.4403579839,1.84327268142293,"Human_Astro_2 FGFR3",80," std logFC = 1.843"
"PLSCR4",0.845636701934553,-8486.16160448137,-8480.13561923273,1.83507051318052,"Human_Astro_2 FGFR3",81," std logFC = 1.835"
"AC008957",0.69759293372083,-8481.87443344057,-8475.86071828452,1.83456242441506,"Human_Astro_2 FGFR3",82," std logFC = 1.835"
"EZR",0.703162217417575,-8471.20046393175,-8465.19887013624,1.8332970070109,"Human_Astro_2 FGFR3",83," std logFC = 1.833"
"ITGB4",0.768907966212038,-8416.48865098123,-8410.49903337676,1.82680170884791,"Human_Astro_2 FGFR3",84," std logFC = 1.827"
"BOC",0.766499603685942,-8376.44129703869,-8370.46351389188,1.82203760815257,"Human_Astro_2 FGFR3",85," std logFC = 1.822"
"BCL6",1.03156092537539,-8298.50700307364,-8292.54091596659,1.81274252251454,"Human_Astro_2 FGFR3",86," std logFC = 1.813"
"PDE3A",0.980738290650951,-8182.97762975703,-8177.02310347238,1.79890451509164,"Human_Astro_2 FGFR3",87," std logFC = 1.799"
"DPP10-AS3",0.663404811776268,-8159.63611447414,-8153.69301688531,1.79609999847051,"Human_Astro_2 FGFR3",88," std logFC = 1.796"
"F3",0.66649194853594,-8154.72809538876,-8148.79629735519,1.79550991744201,"Human_Astro_2 FGFR3",89," std logFC = 1.796"
"LRIG1",1.11644160515795,-8140.14754318407,-8134.22691845109,1.79375615582531,"Human_Astro_2 FGFR3",90," std logFC = 1.794"
"GRIN2C",0.535333018164233,-8126.1913574654,-8120.28178256861,1.79207640919731,"Human_Astro_2 FGFR3",91," std logFC = 1.792"
"SLC15A2",0.935518402683124,-8098.61196474464,-8092.71331891838,1.78875386145052,"Human_Astro_2 FGFR3",92," std logFC = 1.789"
"ZNRF3",1.06765662582158,-7950.93377490126,-7945.04593999111,1.77089104996061,"Human_Astro_2 FGFR3",93," std logFC = 1.771"
"AF279873",0.915307050507296,-7916.33862923074,-7910.46148960971,1.76668876682267,"Human_Astro_2 FGFR3",94," std logFC = 1.767"
"ACSBG1",0.933986626315628,-7912.67562963199,-7906.80907212029,1.76624342170418,"Human_Astro_2 FGFR3",95," std logFC = 1.766"
"RYR3",1.19146001050248,-7871.61409107375,-7865.75800486191,1.76124592225475,"Human_Astro_2 FGFR3",96," std logFC = 1.761"
"OAF",0.573517883620091,-7830.4915854433,-7824.6458620185,1.75623125456172,"Human_Astro_2 FGFR3",97," std logFC = 1.756"
"PLEKHG1",1.01597573102855,-7812.31568197516,-7806.48021505052,1.75401166967688,"Human_Astro_2 FGFR3",98," std logFC = 1.754"
"ARHGEF4",1.06723589115796,-7738.08034432374,-7732.25502977056,1.74492615350989,"Human_Astro_2 FGFR3",99," std logFC = 1.745"
"WDR49",0.790251664143081,-7706.71735223091,-7700.9020880136,1.74107789357454,"Human_Astro_2 FGFR3",100," std logFC = 1.741"
"AC004852",1.43527415099621,-40612.5891961441,-40602.1687617408,6.11256057130924,"Human_OPC_3 PDGFRA",1," std logFC = 6.113"
"COL9A1",0.958434962167237,-22044.2523514267,-22034.5250642039,4.0232491849754,"Human_OPC_3 PDGFRA",2," std logFC = 4.023"
"FERMT1",0.904806640496767,-20099.8687819678,-20090.5469598531,3.79808353819753,"Human_OPC_3 PDGFRA",3," std logFC = 3.798"
"MYT1",1.36233389686293,-19903.4583658884,-19894.4242258463,3.77513722791515,"Human_OPC_3 PDGFRA",4," std logFC = 3.775"
"BEST3",0.752665148162107,-17527.7235122569,-17518.912515766,3.49393869107336,"Human_OPC_3 PDGFRA",5," std logFC = 3.494"
"MEGF11",1.53742819022185,-15044.1554111843,-15035.5267362502,3.19077601285765,"Human_OPC_3 PDGFRA",6," std logFC = 3.191"
"ITGA8",1.31598626488278,-14380.9177128871,-14372.4431886329,3.10776082326281,"Human_OPC_3 PDGFRA",7," std logFC = 3.108"
"PDGFRA",0.675790050093494,-14346.1614900561,-14337.8204971945,3.10338278958948,"Human_OPC_3 PDGFRA",8," std logFC = 3.103"
"STK32A",1.18644236814467,-13860.8642521185,-13852.6410422925,3.04194729095203,"Human_OPC_3 PDGFRA",9," std logFC = 3.042"
"VCAN",1.55024098672665,-13397.4500821491,-13389.3322328388,2.98272313918418,"Human_OPC_3 PDGFRA",10," std logFC = 2.983"
"PLPP4",1.22549447188757,-12773.6612712708,-12765.6387321403,2.90207006900636,"Human_OPC_3 PDGFRA",11," std logFC = 2.902"
"PLEKHH2",1.06585479270713,-12047.6617257502,-12039.7261979966,2.80672149450455,"Human_OPC_3 PDGFRA",12," std logFC = 2.807"
"SMOC1",1.53363517465477,-11397.1048959272,-11389.2494108813,2.7197782845448,"Human_OPC_3 PDGFRA",13," std logFC = 2.72"
"COL11A1",1.36622282052495,-10159.7152264245,-10151.9338493508,2.54987918502968,"Human_OPC_3 PDGFRA",14," std logFC = 2.55"
"BLM",0.581755161661677,-9648.60860001095,-9640.89621580875,2.47771452206668,"Human_OPC_3 PDGFRA",15," std logFC = 2.478"
"CSPG4",0.423749636934371,-9591.43950535241,-9583.79165967134,2.46956233588335,"Human_OPC_3 PDGFRA",16," std logFC = 2.47"
"UST",1.20953263180605,-9548.67171198635,-9541.0844909271,2.46345277567592,"Human_OPC_3 PDGFRA",17," std logFC = 2.463"
"AFAP1L2",0.769790987070011,-9446.51486285193,-9438.98480020652,2.44882076442037,"Human_OPC_3 PDGFRA",18," std logFC = 2.449"
"NXPH1",1.43423600468595,-8463.93483455599,-8456.45883913185,2.30510511998847,"Human_OPC_3 PDGFRA",19," std logFC = 2.305"
"CRISPLD2",0.673776807023135,-8288.85382723337,-8281.42912510361,2.27888155250518,"Human_OPC_3 PDGFRA",20," std logFC = 2.279"
"LHFPL3",1.50149016551113,-8252.33665094773,-8244.96073898215,2.27338661554931,"Human_OPC_3 PDGFRA",21," std logFC = 2.273"
"LINC02588",0.889241373419924,-8217.60092100061,-8210.27152905066,2.26815146394302,"Human_OPC_3 PDGFRA",22," std logFC = 2.268"
"KCNJ16",0.425471046935844,-8195.93154136967,-8188.64660118229,2.26488147590908,"Human_OPC_3 PDGFRA",23," std logFC = 2.265"
"PXDN",0.692848308093798,-8100.71517549866,-8093.4727949257,2.25047511074583,"Human_OPC_3 PDGFRA",24," std logFC = 2.25"
"SULF2",0.99304475364935,-7990.19324791706,-7982.99168933862,2.2336743655752,"Human_OPC_3 PDGFRA",25," std logFC = 2.234"
"C1QL1",0.485868970576705,-7678.08894945753,-7670.92661159224,2.18575710757295,"Human_OPC_3 PDGFRA",26," std logFC = 2.186"
"RAB31",1.21075379696758,-7483.25719686355,-7476.13259932624,2.15547380948788,"Human_OPC_3 PDGFRA",27," std logFC = 2.155"
"VIPR2",0.48397482863705,-7451.27372769144,-7444.18549779831,2.15047417607521,"Human_OPC_3 PDGFRA",28," std logFC = 2.15"
"SLC22A3",0.553852537219145,-7095.91907184353,-7088.86593327021,2.09436315158753,"Human_OPC_3 PDGFRA",29," std logFC = 2.094"
"GRIK1",1.31872483907863,-7078.74158465361,-7071.72234763197,2.09162383121223,"Human_OPC_3 PDGFRA",30," std logFC = 2.092"
"VCAN-AS1",0.474625268318348,-7067.2055856191,-7060.21913842028,2.0897827292853,"Human_OPC_3 PDGFRA",31," std logFC = 2.09"
"SPRY4",0.512386377409089,-7025.17548321009,-7018.22078470959,2.08306505206328,"Human_OPC_3 PDGFRA",32," std logFC = 2.083"
"ARHGAP42",1.03359044519868,-6894.74602478991,-6887.82209794807,2.06211881072362,"Human_OPC_3 PDGFRA",33," std logFC = 2.062"
"PRRX1",0.835503304375572,-6810.11945596651,-6803.22538208782,2.04844591888142,"Human_OPC_3 PDGFRA",34," std logFC = 2.048"
"ASIC4",0.407597026529667,-6789.08161748379,-6782.21653114197,2.04503663957832,"Human_OPC_3 PDGFRA",35," std logFC = 2.045"
"MIR3681HG",0.577457978505554,-6771.27477335213,-6764.43785788728,2.0421477357941,"Human_OPC_3 PDGFRA",36," std logFC = 2.042"
"TNS3",1.02196986641189,-6709.7375896433,-6702.92807315264,2.03214128178137,"Human_OPC_3 PDGFRA",37," std logFC = 2.032"
"ATP2C2",0.63544617187236,-6615.87707925715,-6609.09423101357,2.0168092904094,"Human_OPC_3 PDGFRA",38," std logFC = 2.017"
"LINC00511",1.26138035391079,-6527.40057183761,-6520.64369908043,2.00227831974901,"Human_OPC_3 PDGFRA",39," std logFC = 2.002"
"SOX6",1.37324640670886,-6496.93982590158,-6490.20827095239,1.99725765279782,"Human_OPC_3 PDGFRA",40," std logFC = 1.997"
"POU6F2",1.00623727321018,-6458.82876466931,-6452.12190233271,1.99096291804991,"Human_OPC_3 PDGFRA",41," std logFC = 1.991"
"ADAMTS17",1.19468147366139,-6344.18351695827,-6337.50075217325,1.9719379179869,"Human_OPC_3 PDGFRA",42," std logFC = 1.972"
"ARHGAP31",1.01326511493262,-6250.01110221792,-6243.3518679303,1.95620793079065,"Human_OPC_3 PDGFRA",43," std logFC = 1.956"
"BCHE",0.749132414984829,-6235.58700360231,-6228.95075883292,1.95379030150286,"Human_OPC_3 PDGFRA",44," std logFC = 1.954"
"NTN1",0.663068100661134,-6114.42799996401,-6107.81422805047,1.93339379448792,"Human_OPC_3 PDGFRA",45," std logFC = 1.933"
"GFRA1",0.701985425710877,-6016.71851891381,-6010.126725907,1.91682659477121,"Human_OPC_3 PDGFRA",46," std logFC = 1.917"
"BCAN",0.822944571794285,-5988.7224190969,-5982.1521322953,1.91205979113525,"Human_OPC_3 PDGFRA",47," std logFC = 1.912"
"CCDC50",1.07414232539725,-5977.58666591851,-5971.03743252611,1.91016124761591,"Human_OPC_3 PDGFRA",48," std logFC = 1.91"
"STK32B",0.782656700264536,-5919.76370171785,-5913.23508761265,1.90027992490056,"Human_OPC_3 PDGFRA",49," std logFC = 1.9"
"TMEM163",1.04506599416812,-5910.83689575411,-5904.32848435623,1.89875096213922,"Human_OPC_3 PDGFRA",50," std logFC = 1.899"
"HIF3A",1.19796646718229,-5910.77444857968,-5904.28583980909,1.89874026304406,"Human_OPC_3 PDGFRA",51," std logFC = 1.899"
"AL353784",0.660685438486732,-5858.416643048,-5851.94745236327,1.88975362016002,"Human_OPC_3 PDGFRA",52," std logFC = 1.89"
"NTNG1",1.11534733901685,-5824.22001642709,-5817.76987393734,1.88386657297764,"Human_OPC_3 PDGFRA",53," std logFC = 1.884"
"CALCRL",0.861578710021957,-5770.00730779741,-5763.57585744066,1.87450486959119,"Human_OPC_3 PDGFRA",54," std logFC = 1.875"
"AC124254",0.557803718168464,-5752.68069691489,-5746.26759569682,1.87150529903829,"Human_OPC_3 PDGFRA",55," std logFC = 1.872"
"XYLT1",1.2188157736841,-5689.43322973491,-5683.03814702233,1.86052458424081,"Human_OPC_3 PDGFRA",56," std logFC = 1.861"
"AL445250",1.16513290209424,-5668.90062245279,-5662.52323931731,1.85694912611732,"Human_OPC_3 PDGFRA",57," std logFC = 1.857"
"ETV5",0.786203315586779,-5664.63589212285,-5658.27590073009,1.85620582210259,"Human_OPC_3 PDGFRA",58," std logFC = 1.856"
"AP005433",0.641350691711758,-5592.54163479992,-5586.19873784052,1.84360562867669,"Human_OPC_3 PDGFRA",59," std logFC = 1.844"
"KCNIP1",1.1986719271753,-5547.16153397377,-5540.83544413269,1.83564025791967,"Human_OPC_3 PDGFRA",60," std logFC = 1.836"
"PDZRN4",1.18977781868383,-5524.74612400376,-5518.43656346463,1.83169592112383,"Human_OPC_3 PDGFRA",61," std logFC = 1.832"
"PROM1",0.358582748403269,-5491.37645803327,-5485.08315801501,1.82581181837668,"Human_OPC_3 PDGFRA",62," std logFC = 1.826"
"APCDD1",0.90234277557564,-5394.23221690449,-5387.95491722757,1.80859795668519,"Human_OPC_3 PDGFRA",63," std logFC = 1.809"
"MPPED2",1.09517299152411,-5394.13361887749,-5387.87206755755,1.80858042060718,"Human_OPC_3 PDGFRA",64," std logFC = 1.809"
"GPNMB",0.353038332547257,-5245.85516937038,-5239.60912223696,1.78205650461093,"Human_OPC_3 PDGFRA",65," std logFC = 1.782"
"CMYA5",0.805978462231286,-5237.13497790399,-5230.90419824271,1.78048703606261,"Human_OPC_3 PDGFRA",66," std logFC = 1.78"
"CHST11",1.19656401041026,-5186.30199490703,-5180.08625312312,1.77131636316486,"Human_OPC_3 PDGFRA",67," std logFC = 1.771"
"MAP3K1",0.908739439226554,-5120.88104722071,-5114.68012052257,1.75945866771435,"Human_OPC_3 PDGFRA",68," std logFC = 1.759"
